-10.4713,-3.03798,-4.51593,0
-10.3237,-3.53127,-6.43917,0
-9.71065,-3.1456,-6.32218,0
-8.47076,-2.82058,-5.16558,0
-9.02934,-1.66563,-5.66186,0
-9.80927,-2.10881,-4.95094,0
-10.0516,-2.08338,-5.68979,0
-9.1981,0.0244104,-3.82624,0
-6.9582,-1.86978,-5.46848,0
-9.16068,-1.85139,-7.66426,0
-7.84641,-0.724251,-5.71659,0
-10.7372,-2.07557,-6.62734,0
-8.19665,-1.80708,-6.99123,0
-9.78065,-2.29162,-5.06055,0
-8.76709,-0.767107,-5.14468,0
-8.89387,-1.56336,-6.52451,0
-9.17018,-2.53972,-3.11931,0
-10.5593,-3.02145,-5.25317,0
-8.15893,-2.41502,-5.31118,0
-8.6947,-2.42238,-4.70113,0
-7.7109,-1.98925,-3.9319,0
-7.95771,-1.67595,-5.33296,0
-10.0192,-1.22212,-6.85913,0
-8.64232,-0.959582,-5.22581,0
-9.65238,-3.24064,-3.03679,0
-9.49202,-1.98565,-3.39523,0
-9.56167,-1.2058,-4.96043,0
-8.66023,-0.715145,-7.24725,0
-8.91504,-1.57893,-5.05102,0
-10.8602,-2.03884,-5.55735,0
-9.15114,-3.34556,-2.92746,0
-9.00274,-1.73668,-4.12782,0
-9.79072,-2.50358,-6.74698,0
-8.93093,-2.18631,-4.37194,0
-9.46164,-2.16975,-6.56683,0
-7.65143,-1.62584,-3.33877,0
-8.01652,-0.0281706,-5.14473,0
-8.35167,-1.24104,-5.06774,0
-10.1603,-3.65874,-4.84759,0
-9.53221,-1.21417,-5.46594,0
-9.63572,-2.41119,-5.23696,0
-9.22751,-1.97666,-6.40676,0
-9.5804,-3.82389,-6.22726,0
-10.2881,-2.03277,-5.44091,0
-8.37556,-1.91748,-6.01011,0
-10.0209,-3.77951,-5.4387,0
-9.84994,-1.6298,-3.10639,0
-8.44402,-2.5928,-5.86017,0
-10.4843,-2.05319,-4.50259,0
-11.0615,-0.942832,-5.58718,0
-7.82879,0.00251055,-4.78723,0
-8.13438,-2.90634,-4.6121,0
-9.99602,-1.06929,-5.08202,0
-8.83197,-1.80649,-4.70966,0
-9.49283,-2.61775,-7.16825,0
-6.76249,-3.19337,-3.30344,0
-8.20109,-2.03624,-6.65074,0
-9.25436,-4.64761,-4.3193,0
-9.75767,-0.86788,-4.23763,0
-10.2958,-3.07195,-6.57296,0
-10.6477,-3.30523,-5.10325,0
-9.80325,-1.5411,-6.12317,0
-10.1253,-1.68486,-6.2885,0
-7.42673,-2.44657,-4.83766,0
-8.49688,-2.65811,-7.32448,0
-8.88822,-1.78504,-6.71838,0
-9.96949,-2.5724,-4.68763,0
-10.1675,-1.35259,-4.85683,0
-8.04338,-0.861941,-6.53534,0
-9.91599,-1.20344,-4.59756,0
-9.2257,-1.51849,-5.71147,0
-8.56714,-2.74797,-6.16727,0
-8.76567,-1.22594,-5.08639,0
-10.1519,0.501863,-5.30219,0
-9.50949,-0.463979,-6.53789,0
-9.53797,-2.13711,-4.47763,0
-8.35543,-1.75217,-5.00045,0
-10.6268,-1.8671,-6.60778,0
-10.2347,-2.78635,-5.44297,0
-8.589,-1.82565,-5.0804,0
-7.70071,-1.44618,-5.97325,0
-9.61837,-1.38415,-5.78492,0
-8.09777,-0.251746,-2.69232,0
-9.98598,-1.56259,-4.24307,0
-8.28898,-1.80219,-4.78806,0
-7.36016,-1.72118,-4.74942,0
-11.4311,-1.93651,-5.15915,0
-9.98944,-2.3201,-4.47227,0
-8.75605,-4.15769,-5.08057,0
-11.5828,-1.59727,-5.91427,0
-9.40507,-0.144213,-6.71086,0
-10.2173,-2.30044,-5.24802,0
-9.79551,-3.65363,-6.36078,0
-7.57323,-2.4041,-2.68739,0
-9.58282,-1.00865,-4.36851,0
-9.30128,0.365954,-5.59479,0
-8.80354,-0.567237,-4.7687,0
-7.17296,-1.64771,-6.51987,0
-8.12497,-2.21647,-5.10485,0
-9.68866,-3.41935,-3.79119,0
-9.09146,-2.67941,-5.67355,0
-8.95426,-0.293003,-5.99815,0
-8.98,-2.45166,-4.48022,0
-8.5117,-2.83036,-5.42517,0
-9.9087,-2.7643,-4.13627,0
-8.65226,-1.24908,-3.9335,0
-8.08912,-2.80061,-5.52483,0
-8.08547,-3.44158,-6.30146,0
-10.1253,-0.952258,-5.0759,0
-8.9283,-0.312517,-4.6355,0
-9.64492,-2.9437,-6.12623,0
-7.97632,-3.75374,-5.4675,0
-8.67924,-1.39497,-4.0128,0
-10.9111,-1.22398,-6.89629,0
-8.37857,-3.47632,-5.6984,0
-9.03925,-2.1271,-4.54075,0
-10.4551,-1.25597,-5.60003,0
-10.1076,-2.51975,-5.37229,0
-11.1802,-2.1532,-3.45259,0
-8.26406,-2.33675,-4.58284,0
-7.76474,-2.81172,-5.30741,0
-8.66002,-0.540979,-5.69926,0
-8.93299,-1.04324,-4.63477,0
-8.14147,-1.76702,-6.5139,0
-10.6027,-3.59862,-4.75497,0
-10.2115,-0.785565,-3.78864,0
-10.3116,-2.48508,-4.82826,0
-9.72299,-2.74168,-5.70228,0
-10.6616,-3.34813,-6.64159,0
-7.93898,-2.17169,-4.24327,0
-8.99208,-2.69337,-5.37137,0
-10.2716,-2.2499,-5.96012,0
-8.61232,-2.48788,-3.95101,0
-11.1691,0.0366878,-5.29785,0
-7.74627,-2.63143,-6.15935,0
-9.37721,-2.27496,-4.56578,0
-11.1229,-2.00062,-5.3049,0
-8.91409,-0.696272,-6.94603,0
-7.59152,-2.72613,-4.73245,0
-9.40257,-0.788619,-7.08026,0
-9.62223,-1.96664,-4.79364,0
-8.10724,-3.87396,-5.84999,0
-8.37704,-0.966478,-4.66498,0
-10.3801,-3.4466,-4.55803,0
-11.1785,-1.86343,-3.43384,0
-9.95726,-0.348231,-3.25197,0
-8.57477,-0.712262,-4.62897,0
-8.0802,-3.33385,-5.13666,0
-8.80322,-1.37936,-5.30503,0
-8.82823,-3.68034,-5.92507,0
-8.01992,-3.26909,-7.58086,0
-9.8815,-0.649374,-5.99718,0
-8.92228,-1.57625,-5.88192,0
-6.60637,-3.087,-5.28556,0
-9.93907,-2.85394,-6.69993,0
-7.23779,-1.77605,-5.77264,0
-10.6669,-2.47133,-6.01766,0
-8.61756,-2.76306,-5.65758,0
-8.12234,-1.82906,-5.05069,0
-9.0557,-1.07431,-5.41589,0
-10.1753,-1.54806,-6.24958,0
-8.80437,-3.84915,-4.90668,0
-8.85084,-1.37509,-6.4869,0
-9.34244,-2.17257,-6.82646,0
-10.2838,-0.727824,-5.42516,0
-9.91708,-2.00713,-7.88434,0
-9.5403,-1.99979,-7.19447,0
-9.841,-1.17362,-4.94807,0
-12.5916,-1.74742,-3.1281,0
-7.87695,-2.59615,-5.11797,0
-9.38587,-4.05923,-5.88156,0
-9.80424,-1.97424,-6.69249,0
-7.95668,-2.22501,-5.02299,0
-9.38025,-2.16606,-4.83658,0
-9.18545,-1.67947,-5.94008,0
-9.23762,-2.55771,-5.53577,0
-10.9003,-3.05716,-6.31336,0
-10.3806,-0.330315,-6.50797,0
-9.81323,-0.595641,-5.04084,0
-9.47743,-3.37766,-5.94369,0
-9.87863,-1.68532,-4.46976,0
-9.8015,-2.53888,-5.18657,0
-10.8918,-2.67251,-6.33675,0
-8.34162,-4.41387,-4.63975,0
-10.2214,-2.42832,-6.16288,0
-9.11446,-3.66446,-5.58769,0
-9.13916,-1.39956,-5.05662,0
-10.0486,-3.35738,-5.97988,0
-7.80767,-2.34778,-5.6935,0
-7.8224,-4.08488,-5.26031,0
-10.8131,-1.13738,-5.3968,0
-6.89922,-2.9359,-6.39145,0
-9.21003,-2.00134,-4.07517,0
-7.85019,-1.68483,-2.95377,0
-10.4768,-3.59776,-5.73096,0
-7.99615,-1.97047,-5.05503,0
-7.39502,-3.30667,-4.42511,0
-9.27086,-2.01502,-5.02503,0
-10.2958,-3.02947,-4.33918,0
-8.98662,-1.62856,-5.80623,0
3.51448,-7.48377,8.40908,1
1.4203,-7.64375,8.97285,1
4.11448,-8.38235,9.13958,1
4.92246,-7.63653,8.78539,1
1.91411,-7.60115,7.54056,1
1.81411,-9.10516,8.77423,1
1.83402,-6.38605,11.062,1
0.44885,-8.56385,8.60953,1
4.14493,-5.88649,9.59412,1
1.58858,-8.72089,9.4574,1
2.13033,-6.72424,8.83696,1
3.84074,-5.89738,9.65363,1
3.74862,-5.4117,9.33476,1
3.32044,-6.92932,9.31744,1
2.38758,-7.20585,8.7276,1
2.97091,-6.80587,8.42659,1
1.85663,-6.59108,7.62357,1
4.09865,-7.19374,7.79888,1
2.87141,-7.95002,10.4566,1
3.57427,-8.57715,8.50184,1
2.00577,-6.60551,10.1605,1
2.74368,-8.09422,8.51883,1
1.49835,-8.17534,9.77964,1
1.74951,-8.20156,7.80334,1
4.24283,-7.79204,7.91464,1
4.32924,-6.40104,9.36328,1
3.72863,-9.27412,9.23015,1
3.46055,-8.68331,8.61267,1
0.363863,-9.70476,10.3197,1
2.24119,-7.52519,8.98575,1
3.04146,-8.04346,10.202,1
2.7835,-7.8643,8.3531,1
2.46547,-9.61241,10.4379,1
2.96395,-10.4347,10.214,1
3.93036,-7.92287,10.0543,1
3.77504,-8.21063,8.96276,1
3.50364,-7.41411,8.48089,1
3.14562,-8.86269,10.3129,1
2.59756,-7.7891,9.44923,1
3.60502,-7.79981,8.58765,1
4.06475,-7.5604,8.91577,1
2.65959,-7.77387,8.07672,1
3.97304,-6.30369,9.25889,1
3.98588,-6.89689,8.44092,1
3.03283,-7.24878,7.0947,1
1.09924,-6.84404,8.99979,1
2.75827,-7.11544,8.89855,1
2.44769,-8.26082,8.60741,1
2.67862,-9.42432,8.67463,1
2.47591,-7.74671,9.47958,1
2.14251,-7.66485,7.92579,1
1.15879,-8.01852,11.2658,1
3.68346,-7.06645,8.76601,1
2.92205,-7.29433,8.25433,1
2.8214,-9.24822,8.48012,1
2.94269,-8.95131,7.46571,1
4.15338,-8.05558,9.25972,1
3.17898,-7.68679,10.5169,1
2.83786,-8.51257,11.1243,1
4.10669,-7.7896,7.44792,1
2.62657,-7.61922,8.62731,1
3.5052,-8.34748,12.067,1
2.44767,-8.11602,8.73605,1
3.50378,-6.9221,9.30641,1
3.3182,-8.61827,7.3806,1
3.03697,-9.10066,10.5997,1
3.85991,-8.98864,8.34901,1
1.15501,-6.74912,9.925,1
2.56592,-7.97429,8.8387,1
4.43305,-7.04691,9.35534,1
2.41086,-9.01687,9.68633,1
1.54479,-9.07827,7.66703,1
4.39574,-8.04844,9.8071,1
2.96142,-7.19549,8.07438,1
4.65742,-8.74473,8.30148,1
5.00285,-6.07765,9.41569,1
3.68761,-8.63479,8.59363,1
3.02098,-7.1414,9.78666,1
2.62861,-7.64534,9.52257,1
3.38132,-6.34938,9.45487,1
2.77264,-7.22527,8.1421,1
3.98581,-7.70058,9.25127,1
2.87549,-7.14245,9.88993,1
3.03118,-8.60504,7.95268,1
2.64969,-7.45214,8.663,1
3.63334,-7.3557,9.83076,1
1.1156,-7.03197,8.63202,1
3.31244,-5.95061,11.2017,1
2.25565,-8.17974,10.8094,1
3.09462,-7.40442,10.1212,1
1.27676,-8.86458,9.85165,1
2.82117,-6.69541,8.61342,1
4.82696,-7.07146,7.86725,1
2.06104,-7.21719,10.1082,1
2.7922,-7.48529,8.55904,1
3.2899,-7.28867,9.2137,1
3.76042,-7.87798,8.86905,1
1.57044,-6.86064,8.88312,1
3.16067,-5.60022,7.13602,1
3.17224,-9.3433,10.5017,1
3.76031,-9.16895,9.18187,1
4.98117,-7.07158,7.12918,1
2.22879,-6.92544,10.4607,1
3.19059,-6.98834,6.69444,1
1.90873,-5.73755,10.2009,1
3.90975,-7.88309,11.7047,1
2.75021,-8.38649,10.6925,1
3.50771,-7.61257,9.44126,1
2.80111,-9.05304,8.47714,1
5.64835,-8.24565,8.53126,1
3.14487,-7.87197,8.43623,1
2.27295,-8.69558,10.0991,1
3.52985,-6.1004,7.50415,1
4.402,-6.96104,7.41145,1
3.23458,-8.96848,9.35856,1
2.76154,-10.3884,9.58505,1
2.87729,-6.18324,8.88985,1
4.68169,-7.67962,9.47524,1
4.1836,-8.79255,9.12999,1
2.63051,-8.09459,8.19128,1
0.889569,-8.19852,8.64629,1
2.30602,-7.14235,8.79101,1
4.7162,-8.48043,9.43799,1
3.68559,-8.22475,9.4923,1
2.77153,-8.10046,11.8229,1
3.23436,-9.2731,7.21773,1
2.35578,-7.59667,9.21509,1
2.09095,-7.72479,10.393,1
3.16075,-7.35805,8.29405,1
3.5676,-7.24546,8.76996,1
3.96267,-8.14424,9.70967,1
3.94368,-5.79083,8.39756,1
3.4682,-9.16783,7.05099,1
1.62943,-6.84651,8.09864,1
2.1281,-6.93056,9.01045,1
3.09489,-8.78347,9.1972,1
2.83123,-7.75429,7.71369,1
1.35399,-7.70301,8.57945,1
3.68172,-7.09516,8.73908,1
5.12405,-8.93918,10.1154,1
4.10215,-7.38972,8.65907,1
4.4775,-7.18349,10.8354,1
3.20165,-7.76829,8.29458,1
2.26482,-7.25432,8.11558,1
2.03214,-7.38361,7.86658,1
1.87839,-7.4664,9.98365,1
2.42712,-8.41826,7.20496,1
2.60543,-8.12305,10.4559,1
3.5739,-8.46157,9.57647,1
1.99743,-8.59895,10.4328,1
3.50692,-6.74405,9.50281,1
2.70572,-9.30899,10.3221,1
3.15905,-7.82558,8.79262,1
1.71363,-7.23166,8.9634,1
1.34072,-7.5294,8.61176,1
2.41726,-7.89594,8.50711,1
4.46185,-6.50479,9.713,1
2.29995,-7.7793,11.0676,1
4.00311,-7.94731,8.73493,1
2.72192,-7.68465,7.97273,1
3.24748,-7.62019,9.95759,1
1.79239,-8.77887,8.91769,1
2.0478,-7.56729,9.38926,1
3.85355,-7.16442,7.70104,1
2.28655,-7.5218,9.85208,1
2.91399,-6.7341,8.59409,1
2.55464,-9.22638,9.81095,1
1.63879,-7.33269,10.6422,1
2.42073,-5.73053,9.29626,1
4.22961,-7.94635,11.011,1
4.44833,-7.9932,9.95789,1
2.94347,-7.04756,8.49531,1
4.03069,-6.27739,10.1002,1
4.50471,-6.13989,9.094,1
2.79415,-8.12666,8.02468,1
2.84742,-7.91486,8.8949,1
2.8375,-8.9168,9.50226,1
1.12126,-6.88944,8.88903,1
3.80447,-8.22958,9.27303,1
2.71927,-8.17597,7.87869,1
2.64534,-7.38046,10.743,1
3.03627,-7.56113,8.88145,1
4.72619,-7.66926,8.31641,1
1.31986,-5.73483,8.65689,1
0.865373,-7.52297,9.35568,1
4.30238,-7.63884,10.1181,1
2.73181,-6.5996,8.20846,1
2.29036,-5.81289,7.76796,1
4.08914,-8.51695,7.95416,1
3.77453,-7.20201,8.92627,1
3.51519,-7.433,8.756,1
4.09315,-8.46465,8.2763,1
4.48133,-7.4566,9.50874,1
2.76072,-8.54677,9.64345,1
3.38395,-6.93237,7.7016,1
4.01766,-7.96579,9.92594,1
1.90844,-6.81754,7.65758,1
3.07516,-7.82675,6.97708,1
3.87494,-7.96522,9.46233,1
-2.56032,-5.57974,3.64374,2
-2.33201,-7.82611,4.85415,2
-3.54459,-5.0818,2.81571,2
-2.65454,-7.09073,3.68726,2
-2.35363,-6.40433,4.42984,2
-1.93568,-5.79185,4.49032,2
-2.86867,-5.37852,3.50047,2
-2.86959,-6.35143,4.35437,2
-2.26002,-7.58337,4.30426,2
-3.19291,-6.46177,5.47217,2
-2.50862,-5.47188,4.5776,2
-2.48881,-4.50037,5.36799,2
-2.25531,-7.92005,4.06678,2
-3.66342,-7.1607,4.69711,2
-3.47318,-6.95956,4.36942,2
-3.49635,-6.29051,5.53412,2
-1.9826,-6.40518,5.00009,2
-2.44943,-6.17327,3.10223,2
-2.92072,-4.97122,4.85221,2
-1.90298,-4.50483,3.52197,2
-1.66778,-6.5078,6.1535,2
-3.3207,-5.90355,5.78709,2
-3.46774,-7.52957,4.28275,2
-4.29457,-8.63652,6.73794,2
-2.21458,-7.06621,5.16113,2
-1.32154,-6.11832,4.39115,2
-3.57658,-7.57336,4.44017,2
-1.48589,-6.40482,2.84169,2
-1.5445,-6.45683,4.81304,2
-2.66112,-5.92783,5.39022,2
-2.7576,-7.38733,4.69264,2
-2.35578,-6.03005,5.60794,2
-1.87899,-6.18245,4.70939,2
-3.08717,-7.32052,3.14005,2
-3.41214,-8.58701,3.45745,2
-1.98784,-7.23888,4.44926,2
-2.31182,-6.91723,3.2955,2
-3.79193,-5.20063,4.05369,2
-2.59335,-6.81336,5.59979,2
-1.48218,-5.68655,4.36347,2
-2.52595,-6.93902,4.92872,2
-1.39392,-5.90717,4.59256,2
-3.46471,-5.72034,5.08598,2
-3.30383,-5.51639,4.47712,2
-2.36175,-7.39926,4.66234,2
-1.47697,-5.32243,2.06308,2
-3.17076,-7.87504,5.86445,2
-1.67012,-5.88363,4.83826,2
-3.38293,-6.84867,2.66186,2
-2.12687,-8.18771,3.74072,2
-1.33553,-7.74219,5.89751,2
-3.88477,-5.9478,2.89263,2
-1.78732,-5.67294,5.73638,2
-1.91392,-4.86291,5.49611,2
-1.98136,-4.94596,3.94195,2
-3.0906,-7.80669,4.10525,2
0.0860719,-3.76699,5.57637,2
-3.67285,-6.15947,3.80609,2
-2.09367,-7.16707,5.21934,2
-1.62161,-7.11772,4.67158,2
-1.78509,-7.21133,4.44024,2
-3.92886,-6.30171,5.93639,2
-0.663594,-6.21482,5.41741,2
-2.01491,-5.76385,5.88871,2
-2.32288,-5.58813,3.90034,2
-3.24787,-6.27276,4.4219,2
-1.75571,-7.17279,4.4239,2
-1.51618,-6.41692,3.87961,2
-1.01367,-4.58671,5.36377,2
-2.67801,-6.13879,4.9888,2
-3.46863,-7.17986,4.1497,2
-3.61755,-5.97921,4.94475,2
-0.80874,-7.6235,4.4046,2
-1.671,-8.01059,3.34097,2
-2.97975,-6.95661,4.39439,2
-1.96174,-7.4841,4.28387,2
-1.20161,-6.93023,3.99241,2
-2.83413,-4.81803,3.16746,2
-2.42534,-4.65038,3.41165,2
0.225684,-5.51139,4.85009,2
-5.72698,-9.08019,5.63816,2
-3.32462,-6.26217,5.73174,2
-2.64498,-4.96317,5.49037,2
-3.14847,-6.69854,2.33674,2
-2.95341,-7.81937,4.86453,2
-2.76965,-7.75065,5.21127,2
-1.68986,-7.13445,5.25607,2
-1.11077,-6.90162,5.07365,2
-3.23863,-7.13132,4.33588,2
-0.856819,-5.74181,5.17718,2
-1.13244,-5.34155,5.16942,2
-0.957685,-6.11912,3.72394,2
-1.94384,-6.63166,6.49681,2
-2.1139,-5.41137,4.44251,2
-2.00033,-8.48571,4.77978,2
-2.75978,-4.47538,4.56581,2
-2.24656,-7.09736,3.60837,2
-1.94036,-7.46573,4.82681,2
-1.05291,-5.39708,6.06759,2
-0.839197,-7.05753,4.18261,2
-0.514439,-6.99465,4.67599,2
-3.20684,-6.42494,6.93649,2
-3.02771,-6.50372,5.39088,2
-1.49798,-5.75688,4.23456,2
-2.78997,-7.06004,3.49557,2
-1.65089,-5.26238,5.13282,2
-2.76195,-6.27643,6.10782,2
-4.19842,-6.02763,2.99829,2
-3.28811,-6.85095,5.71554,2
-1.64026,-7.10498,4.26906,2
-2.47962,-6.61464,4.93637,2
-1.77247,-8.54767,4.16027,2
-4.31663,-7.1104,6.13897,2
-1.21874,-6.24486,5.18872,2
-3.05364,-6.69606,5.64086,2
-0.624931,-8.18198,3.44133,2
-5.12484,-8.17347,4.08281,2
-3.43891,-6.58313,7.43379,2
-4.02246,-4.99126,3.66857,2
-1.98676,-7.94895,4.05363,2
-1.98564,-6.57797,3.17086,2
-2.82569,-6.07012,4.63537,2
-2.25497,-5.80913,5.67283,2
-0.661917,-6.98132,5.39969,2
-3.51228,-6.45282,4.31656,2
-1.92976,-6.73955,4.57453,2
-1.78089,-7.30225,5.30336,2
-1.78466,-7.13661,5.67878,2
-2.75313,-6.82745,3.64273,2
-2.44848,-5.41314,5.71394,2
-0.880119,-6.02016,5.29571,2
-1.36148,-6.19455,4.77868,2
-2.55876,-4.83523,4.48767,2
-3.04677,-7.2502,2.96039,2
-1.49632,-6.212,4.87046,2
-1.10836,-6.56474,3.92381,2
-3.19396,-8.01385,5.2601,2
-2.77221,-6.91819,4.10817,2
-1.93991,-6.98228,4.43935,2
-1.40567,-5.79101,4.08336,2
-0.0267733,-5.48326,3.20791,2
-0.863545,-6.37887,4.98792,2
-0.547789,-5.25571,5.75347,2
-2.18104,-8.20736,3.78978,2
-0.934647,-7.94168,4.80835,2
-1.48561,-5.60597,5.00069,2
-3.72213,-6.45271,2.48953,2
-2.45235,-7.27837,3.34391,2
-1.22393,-5.45916,5.10364,2
-1.82502,-7.40953,3.28638,2
-2.62404,-7.34131,5.33275,2
-2.60381,-5.50095,6.15607,2
-1.4538,-6.60599,5.27904,2
-2.56221,-5.83136,4.31838,2
-0.35107,-6.43703,4.36484,2
-3.71644,-7.15955,5.90017,2
-0.798872,-7.07959,6.16606,2
-0.941305,-5.32767,4.89698,2
-2.08138,-5.92615,7.71711,2
-1.18789,-6.08458,5.86979,2
-1.41917,-5.44049,4.32905,2
-3.31052,-6.80457,5.20657,2
-1.65643,-7.24111,6.16144,2
-1.55079,-6.57067,5.95983,2
-2.32592,-5.1812,5.16513,2
-1.95399,-5.00559,3.58783,2
-2.64969,-6.91885,4.23601,2
-0.340282,-6.22353,4.62469,2
-1.88461,-5.79304,3.33081,2
-4.96636,-5.38358,4.19636,2
-2.95131,-5.96422,5.0036,2
-1.65959,-4.55508,3.531,2
-0.703137,-6.70569,6.53098,2
-3.22407,-7.21625,4.86412,2
-1.55076,-5.53482,3.03521,2
-1.00172,-6.48681,3.19333,2
0.134115,-8.40781,4.28716,2
-1.5456,-6.90696,7.08072,2
-2.12652,-5.1133,5.02316,2
-2.40412,-8.40425,5.75945,2
-0.509984,-6.3029,4.9869,2
-2.78456,-5.66888,4.21218,2
-1.32324,-6.23191,6.05573,2
-0.892142,-3.70455,5.99706,2
-0.732738,-5.94366,3.37478,2
-1.07189,-7.57509,5.08152,2
-0.7339,-7.56024,4.75362,2
-1.3665,-5.22465,6.19893,2
-0.313046,-6.88676,5.16533,2
-2.12899,-5.78072,4.37548,2
-3.08153,-8.33841,6.04052,2
-1.18091,-5.69786,4.266,2
