-5.312046696404103,5.961673746706906
10.232363643991116,1.5916321778128335
7.1650130674944155,0.5663408674556176
6.312992871918953,-4.627839490110336
-8.352936775870962,-1.9781843959825145
8.27540029788863,-4.781612228388875
7.180504880548486,-6.108818217291851
9.364307298839247,-6.397106180281507
4.1574819316795315,-7.1808972342967605
-6.04306557177693,6.439551657388821
-5.856540123218336,7.072719224863319
-8.539874366795935,-2.5910714340529504
8.654516419404008,-1.3362944696404258
4.120535126138116,-8.733548461574555
2.8149875799106856,-7.6301114831336285
3.923654042305184,-8.521857720863668
9.881894308693663,1.4676857041557243
-6.501029065785705,7.7088409687927415
3.8293900952068136,-8.393014799138262
9.479718030549048,-0.3715894570035111
-5.405315734736177,5.527645136393759
-6.025116838315932,6.4538112257148805
2.835173100477771,-10.055514792068733
10.351668915621282,-1.0150610565581437
-4.845313582387466,7.265201265292531
8.205398936533056,-4.99745082416147
5.402813856807842,-8.466366585761858
7.067638729946424,-7.097637280520566
9.281977545691381,-2.354066344812912
2.892351758879019,-8.885755326261732
2.207950713098663,-8.620067913460781
3.4794253765817773,-7.546281068469868
7.754174364501509,-1.3810843040766854
8.716941613986611,-0.6062583942681969
9.341706349408764,0.03816452988049118
-3.5636368676770402,7.63289730498753
-6.741522831691038,6.360769539473477
-10.047880511961747,-2.1030008772384003
7.816469683679372,-6.586573861328092
-5.9827347439364,5.0198170683072885
8.668228489127737,0.4224597733775516
2.5466553193363994,-6.493158255791492
-9.929675504326347,-1.6595183281266692
8.498651146023601,-0.16181839892224015
-9.356373912584809,-1.1360943080918147
2.745002272296637,-8.724920070177834
-7.858129771625644,-1.9837016497946363
7.277854246844685,-5.818654452709649
3.055773257370868,-8.071695125909189
-4.246990947504689,6.332761306557994
-3.9464952181377484,7.223143441568627
-9.4598072542122,-2.775032604857699
10.208703533549997,-0.39579177744710364
7.0093114227492945,-6.441642999302053
-8.267410051012252,-2.2708398353955954
1.2731091895232387,-7.947456300501027
-3.7241634767998613,7.052166361761403
9.26036845478946,-0.11025415440816103
10.41803653754528,0.08481341779790663
5.86483391551955,-5.074871337206474
-3.5712587125728197,6.608101013764343
3.474728974231403,-7.344724671759751
