9.26581,-0.942154,0
10.7404,-0.727074,0
9.39971,-1.09418,0
9.52691,-0.87095,0
9.60249,-0.634268,0
7.01773,0.73827,0
7.79587,-0.350637,0
8.5611,0.0696199,0
10.436,1.29094,0
8.25647,0.976671,0
10.4404,1.69512,0
6.87916,0.526667,0
9.68043,-1.30758,0
9.27829,-0.0104693,0
8.51032,0.561481,0
9.83288,0.475848,0
8.91895,-0.757183,0
8.43391,-0.128657,0
9.49041,-0.374816,0
10.2443,-0.979779,0
8.69217,0.505735,0
8.612,0.0843377,0
9.0338,-2.12882,0
8.88338,-0.116464,0
8.31678,-0.795185,0
9.34093,-1.70476,0
8.03065,-0.621111,0
8.55469,-0.674198,0
11.2978,-0.273222,0
8.89048,-0.0521816,0
9.64047,-0.599608,0
8.19468,-1.33156,0
8.51702,0.273051,0
10.8076,-0.59022,0
9.325,-0.457786,0
6.59996,-0.0824188,0
10.5093,-0.529681,0
7.40033,-1.09878,0
9.34003,-1.20063,0
8.53267,0.928354,0
9.69662,-0.337397,0
9.39903,-0.356252,0
9.32539,-1.25628,0
10.1606,-0.216479,0
9.22797,0.152499,0
7.91941,1.87368,0
8.89841,0.397004,0
10.0813,0.134351,0
8.36031,-0.470226,0
8.73794,1.23651,0
9.23444,-0.476539,0
9.45449,0.261837,0
9.18865,-0.169771,0
9.17634,-0.635961,0
7.94315,-0.63186,0
9.11947,1.02448,0
10.372,-0.611391,0
8.62046,-0.687421,0
8.21059,-1.06804,0
8.90453,0.868186,0
8.37952,1.3168,0
9.68514,1.07629,0
9.77561,0.414392,0
9.73195,-0.100918,0
8.72601,1.89405,0
8.90254,0.733668,0
8.42786,-1.96806,0
8.86625,-0.384226,0
9.57617,-0.0539182,0
10.8412,1.79254,0
8.03873,0.316238,0
8.31915,-0.47281,0
8.90105,0.321424,0
9.43597,-0.984109,0
6.45036,1.04568,0
9.28022,1.5582,0
8.15839,-2.04424,0
9.06485,-0.793049,0
8.19295,-1.03887,0
9.08763,0.0338148,0
10.7136,1.275,0
8.73284,-0.268918,0
10.3447,-0.913102,0
9.15311,-1.25678,0
9.94857,-0.801193,0
8.72478,-0.0370368,0
7.54988,-2.57434,0
9.71554,-0.724876,0
8.95296,0.213292,0
8.22457,-1.47456,0
8.19598,-0.215959,0
9.85829,-0.934518,0
8.95456,-1.77698,0
9.98944,-0.711413,0
9.24153,-0.359151,0
9.49146,1.54755,0
8.5987,-1.12196,0
9.11167,-0.260999,0
10.3331,-1.32503,0
8.6119,0.244629,0
9.29132,-0.741764,0
7.98614,1.71145,0
8.48224,-0.570276,0
8.79857,-1.69525,0
8.57825,-1.12764,0
8.11338,-1.53555,0
12.5434,-1.22693,0
8.7351,0.398301,0
7.05669,-0.258453,0
8.29214,-0.0280217,0
8.47453,0.872769,0
8.0064,-0.460509,0
9.86096,-1.10899,0
10.2009,-0.303735,0
9.70913,-1.12948,0
6.85719,-0.200384,0
9.71492,-1.01931,0
11.7301,-1.34043,0
7.80297,-0.476592,0
8.44309,-1.24403,0
8.13589,1.85656,0
9.47685,0.444503,0
5.96127,1.29149,0
9.14162,-0.780039,0
10.0761,-1.1982,0
9.44944,0.33689,0
8.80948,-2.88425,0
9.67808,-1.17677,0
8.5559,-2.12451,0
9.51247,0.634089,0
9.91165,0.246334,0
9.28489,0.0112763,0
8.49934,0.322388,0
9.47655,-1.77955,0
7.69038,-0.145577,0
9.44156,1.24689,0
10.0208,-1.85118,0
10.0816,-0.505352,0
7.91979,-0.698623,0
9.55067,0.188858,0
8.39524,-0.783673,0
9.88617,-0.716754,0
8.24086,-0.502267,0
6.86632,-0.174171,0
9.61517,0.618667,0
7.80825,-1.00691,0
9.27835,-2.10068,0
10.8315,1.65959,0
9.33405,-0.464109,0
8.72514,-0.754208,0
